Sector,Year,Industry,Industry price change %,Max increase ticker (increase %),Max volume ticker (volume)
BASIC INDUSTRIES,1979,GENERAL BLDG CONTRACTORS - NONRESIDENTIAL BLDGS,21.43,TPC (21.43),TPC (1190800)
BASIC INDUSTRIES,2007,TELECOMMUNICATIONS EQUIPMENT,21.43,APWC (100.0),GLW (3754826100)
BASIC INDUSTRIES,2013,ENGINEERING & CONSTRUCTION,21.32,MTRX (107.91),MTRX (35427100)
BASIC INDUSTRIES,1977,GENERAL BLDG CONTRACTORS - NONRESIDENTIAL BLDGS,21.21,TPC (21.21),TPC (2031400)
BASIC INDUSTRIES,2003,PAPER,21.03,FBR (78.63),IP (679345200)
BASIC INDUSTRIES,2017,PRECIOUS METALS,20.94,OPNT (310.18),VALE (7023267600)
BASIC INDUSTRIES,2016,PAPER,20.91,CLW (45.34),IP (841132400)
BASIC INDUSTRIES,2001,METAL FABRICATIONS,20.9,FSTR (71.43),RS (26174800)
BASIC INDUSTRIES,1983,PAINTS/COATINGS,20.66,FOE (27.88),PPG (114595200)
BASIC INDUSTRIES,2006,MILITARY/GOVERNMENT/TECHNICAL,20.56,GVA (35.78),FLR (503230400)
BASIC INDUSTRIES,2015,FOREST PRODUCTS,20.25,AMWD (100.05),MAS (1081663400)
BASIC INDUSTRIES,2005,AGRICULTURAL CHEMICALS,20.25,ICL (256.52),CF (494273500)
BASIC INDUSTRIES,2013,PACKAGE GOODS/COSMETICS,20.11,ECL (40.28),PG (2180634100)
BASIC INDUSTRIES,2006,PAPER,19.98,FBR (60.47),IP (608339500)
BASIC INDUSTRIES,1996,ALUMINUM,19.86,CENX (26.61),AA (352084100)
BASIC INDUSTRIES,1989,PAPER,19.85,MERC (22.88),IP (258384500)
BASIC INDUSTRIES,2016,TEXTILES,19.77,CULP (48.48),AIN (28834100)
BASIC INDUSTRIES,2013,MILITARY/GOVERNMENT/TECHNICAL,19.75,ORN (61.48),FLR (393164700)
BASIC INDUSTRIES,1972,PAPER,19.64,IP (19.64),IP (30829100)
BASIC INDUSTRIES,1991,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),19.58,HL (31.34),HL (27443000)
BASIC INDUSTRIES,2007,PACKAGE GOODS/COSMETICS,19.44,UL (33.36),PG (2740117800)
BASIC INDUSTRIES,1999,PAPER,19.38,IP (33.98),IP (534903000)
BASIC INDUSTRIES,1999,HOME FURNISHINGS,19.33,FUL (19.33),FUL (50252800)
BASIC INDUSTRIES,1999,STEEL/IRON ORE,19.33,MT (96.95),NUE (382576800)
BASIC INDUSTRIES,1982,ALUMINUM,19.23,AA (19.23),AA (129898700)
BASIC INDUSTRIES,2005,PRECIOUS METALS,19.08,MUX (762.5),VALE (2736698400)
BASIC INDUSTRIES,2010,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),19.05,HL (74.03),HL (2673417000)
BASIC INDUSTRIES,1995,MAJOR CHEMICALS,18.8,HXL (164.71),DWDP (662312700)
BASIC INDUSTRIES,1975,GENERAL BLDG CONTRACTORS - NONRESIDENTIAL BLDGS,18.75,TPC (18.75),TPC (954000)
BASIC INDUSTRIES,2012,TELECOMMUNICATIONS EQUIPMENT,18.61,BDC (27.56),GLW (3804693600)
BASIC INDUSTRIES,2013,ENVIRONMENTAL SERVICES,18.6,SRCL (23.49),CLH (142482700)
BASIC INDUSTRIES,1980,FOREST PRODUCTS,18.54,MAS (38.86),MAS (40934600)
BASIC INDUSTRIES,1998,PACKAGE GOODS/COSMETICS,18.53,UN (31.78),PG (1166302000)
BASIC INDUSTRIES,1985,TEXTILES,18.52,CULP (18.52),CULP (2063600)
BASIC INDUSTRIES,1989,MILITARY/GOVERNMENT/TECHNICAL,18.48,JEC (18.48),JEC (29507200)
BASIC INDUSTRIES,1989,STEEL/IRON ORE,18.43,SYNL (84.09),NUE (153492800)
BASIC INDUSTRIES,1976,PAPER,18.24,IP (18.24),IP (58997800)
BASIC INDUSTRIES,1983,MAJOR CHEMICALS,18.16,ROG (111.11),DWDP (438590400)
BASIC INDUSTRIES,2010,METAL FABRICATIONS,18.14,NPO (51.79),RS (231800300)
BASIC INDUSTRIES,2001,STEEL/IRON ORE,18.12,NWPX (114.43),NUE (872254800)
BASIC INDUSTRIES,2007,WATER SUPPLY,18.0,PLPC (68.93),DY (115481900)
BASIC INDUSTRIES,2010,AGRICULTURAL CHEMICALS,17.94,CF (47.16),CF (3076877000)
BASIC INDUSTRIES,1993,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),17.92,HL (55.0),HL (60186600)
BASIC INDUSTRIES,1992,PAINTS/COATINGS,17.9,PPG (29.8),PPG (184557200)
BASIC INDUSTRIES,2017,PAINTS/COATINGS,17.56,FOE (63.37),AXTA (587535700)
BASIC INDUSTRIES,2006,PACKAGE GOODS/COSMETICS,17.52,CHD (27.28),PG (2085362500)
BASIC INDUSTRIES,2010,SPECIALTY CHEMICALS,17.49,CTIB (150.0),CSL (103186000)
BASIC INDUSTRIES,2006,ALUMINUM,17.49,CENX (61.31),AA (696986700)
BASIC INDUSTRIES,1985,PAPER,17.46,GLT (68.31),IP (224585800)
BASIC INDUSTRIES,1998,HOMEBUILDING,17.44,LEN (17.44),LEN (169620200)
BASIC INDUSTRIES,1998,FOREST PRODUCTS,17.44,AMWD (61.65),MAS (264331000)
BASIC INDUSTRIES,2007,HOMEBUILDING,17.41,GFA (48.91),LEN (1060789400)
BASIC INDUSTRIES,2009,PACKAGE GOODS/COSMETICS,17.39,SCL (38.36),PG (3361518200)
BASIC INDUSTRIES,2017,MAJOR CHEMICALS,17.29,HYGS (149.44),DWDP (1599267000)
BASIC INDUSTRIES,2005,METAL FABRICATIONS,17.29,RS (60.72),RS (149236400)
BASIC INDUSTRIES,1978,MAJOR CHEMICALS,17.18,WDFC (63.08),DWDP (174327900)
BASIC INDUSTRIES,1985,SPECIALTY CHEMICALS,17.03,WST (46.81),CSL (34200800)
BASIC INDUSTRIES,1996,PAINTS/COATINGS,16.98,FOE (22.04),PPG (147950000)
BASIC INDUSTRIES,1988,STEEL/IRON ORE,16.94,SYNL (62.07),NUE (151307200)
BASIC INDUSTRIES,2016,HOME FURNISHINGS,16.88,FUL (35.85),FUL (68809800)
BASIC INDUSTRIES,2018,TEXTILES,16.76,XRM (213.82),AIN (18964400)
BASIC INDUSTRIES,2017,HOME FURNISHINGS,16.65,CSWI (25.55),FUL (79714800)
BASIC INDUSTRIES,2003,HOME FURNISHINGS,16.63,FUL (16.63),FUL (57030000)
BASIC INDUSTRIES,2017,STEEL/IRON ORE,16.6,USAP (54.99),AKS (4602982200)
BASIC INDUSTRIES,1980,PAINTS/COATINGS,16.55,FOE (16.55),FOE (14923400)
BASIC INDUSTRIES,1993,STEEL/IRON ORE,16.43,TWI (65.85),NUE (203995200)
BASIC INDUSTRIES,1981,STEEL/IRON ORE,16.28,SYNL (42.58),NUE (130872000)
BASIC INDUSTRIES,2012,PACKAGE GOODS/COSMETICS,16.12,SCL (35.08),PG (2709943700)
BASIC INDUSTRIES,1979,ALUMINUM,16.09,AA (16.09),AA (94349000)
BASIC INDUSTRIES,1997,MAJOR CHEMICALS,16.08,BCPC (104.35),DWDP (540330900)
BASIC INDUSTRIES,2004,MILITARY/GOVERNMENT/TECHNICAL,16.01,FLR (39.45),FLR (315122400)
BASIC INDUSTRIES,1995,MILITARY/GOVERNMENT/TECHNICAL,16.0,GVA (53.66),JEC (43955600)
BASIC INDUSTRIES,1993,PAPER,15.98,MERC (117.31),IP (213786000)
BASIC INDUSTRIES,1997,FOREST PRODUCTS,15.96,AMWD (57.14),MAS (238396800)
BASIC INDUSTRIES,2006,AGRICULTURAL CHEMICALS,15.74,CF (67.58),CF (602929000)
BASIC INDUSTRIES,1987,PACKAGE GOODS/COSMETICS,15.69,UL (34.03),PG (1835568000)
BASIC INDUSTRIES,2014,TELECOMMUNICATIONS EQUIPMENT,15.63,GLW (29.04),GLW (2376783900)
BASIC INDUSTRIES,1987,PAPER,15.57,GLT (22.39),IP (456298500)
BASIC INDUSTRIES,2004,TELECOMMUNICATIONS EQUIPMENT,15.56,APWC (45.16),GLW (2527691100)
BASIC INDUSTRIES,2016,MAJOR CHEMICALS,15.43,CC (303.1),DWDP (1749794300)
BASIC INDUSTRIES,2003,PAINTS/COATINGS,15.35,PPG (23.88),PPG (365089600)
BASIC INDUSTRIES,2002,TEXTILES,15.3,CULP (112.5),AIN (32649700)
BASIC INDUSTRIES,2012,AGRICULTURAL CHEMICALS,15.13,AVD (124.33),CF (1785933000)
BASIC INDUSTRIES,1993,ENGINEERING & CONSTRUCTION,15.0,MTRX (15.0),MTRX (29081000)
BASIC INDUSTRIES,2010,GENERAL BLDG CONTRACTORS - NONRESIDENTIAL BLDGS,14.98,TPC (14.98),TPC (77859100)
BASIC INDUSTRIES,2018,HOME FURNISHINGS,14.84,CSWI (21.98),FUL (66924100)
BASIC INDUSTRIES,2005,TELECOMMUNICATIONS EQUIPMENT,14.77,GLW (67.89),GLW (2511982100)
BASIC INDUSTRIES,1987,PRECIOUS METALS,14.76,ABX (172.13),NEM (241059900)
BASIC INDUSTRIES,2017,METAL FABRICATIONS,14.63,FSTR (89.86),CSTM (317023000)
BASIC INDUSTRIES,1980,PAPER,14.5,IP (14.68),IP (118216100)
BASIC INDUSTRIES,2011,ENVIRONMENTAL SERVICES,14.37,CLH (51.02),SRCL (127892400)
BASIC INDUSTRIES,2017,PACKAGE GOODS/COSMETICS,14.3,UN (38.69),PG (1829569400)
BASIC INDUSTRIES,2012,PAPER,14.26,FBR (38.66),IP (1116360400)
BASIC INDUSTRIES,2016,HOMEBUILDING,14.17,IBP (74.78),LEN (642820400)
BASIC INDUSTRIES,1995,WATER SUPPLY,14.09,DY (114.29),MTZ (37456200)
BASIC INDUSTRIES,1997,MILITARY/GOVERNMENT/TECHNICAL,14.02,GVA (26.9),JEC (65547600)
BASIC INDUSTRIES,2018,ELECTRIC UTILITIES: CENTRAL,13.99,AES (28.77),AES (1261406900)
BASIC INDUSTRIES,2003,ENVIRONMENTAL SERVICES,13.93,SRCL (40.71),SRCL (222386600)
BASIC INDUSTRIES,1989,MAJOR CHEMICALS,13.75,SEE (63.0),DWDP (757498500)
BASIC INDUSTRIES,1997,PAINTS/COATINGS,13.7,FOE (28.52),PPG (150094000)
BASIC INDUSTRIES,1983,METAL FABRICATIONS,13.64,FSTR (13.64),FSTR (2859700)
BASIC INDUSTRIES,2006,TEXTILES,13.49,CRWS (507.14),AIN (67954400)
BASIC INDUSTRIES,1997,TEXTILES,13.15,CULP (31.15),AIN (13991000)
BASIC INDUSTRIES,2006,FOREST PRODUCTS,13.01,AMWD (69.43),MAS (803159700)
BASIC INDUSTRIES,2006,PAINTS/COATINGS,13.01,RPM (20.13),PPG (438066400)
BASIC INDUSTRIES,2005,HOME FURNISHINGS,12.92,FUL (12.92),FUL (91933200)
BASIC INDUSTRIES,2012,MILITARY/GOVERNMENT/TECHNICAL,12.68,GLDD (52.13),FLR (434598000)
BASIC INDUSTRIES,2012,ELECTRIC UTILITIES: CENTRAL,12.65,CVA (34.16),AES (1337625500)
BASIC INDUSTRIES,2011,HOME FURNISHINGS,12.51,FUL (12.51),FUL (93705100)
BASIC INDUSTRIES,1986,MILITARY/GOVERNMENT/TECHNICAL,12.5,JEC (12.5),JEC (16905600)
BASIC INDUSTRIES,1997,GENERAL BLDG CONTRACTORS - NONRESIDENTIAL BLDGS,12.5,TPC (12.5),TPC (2588000)
BASIC INDUSTRIES,1998,SPECIALTY CHEMICALS,12.43,CSL (21.11),CSL (31632400)
BASIC INDUSTRIES,2010,PAPER,12.4,MERC (162.71),IP (1729314900)
BASIC INDUSTRIES,1988,PAPER,12.21,GLT (24.49),IP (257175800)
BASIC INDUSTRIES,2016,PACKAGE GOODS/COSMETICS,12.09,SCL (71.21),PG (3020876900)
BASIC INDUSTRIES,1985,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),12.04,MDU (32.91),MDU (31690000)
BASIC INDUSTRIES,1989,TEXTILES,11.95,AIN (12.69),AIN (7712300)
BASIC INDUSTRIES,2009,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),11.95,TECK (509.23),HL (2408982800)
BASIC INDUSTRIES,2000,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),11.92,MDU (64.56),SQM (69720900)
BASIC INDUSTRIES,2004,PACKAGE GOODS/COSMETICS,11.89,ECL (29.92),PG (1472901800)
BASIC INDUSTRIES,1992,WATER SUPPLY,11.84,AEGN (29.94),AEGN (24009600)
BASIC INDUSTRIES,2018,SPECIALTY CHEMICALS,11.8,VERU (41.96),CSL (75933800)
BASIC INDUSTRIES,1992,ALUMINUM,11.56,AA (11.56),AA (278716900)
BASIC INDUSTRIES,2015,HOMEBUILDING,11.5,XIN (55.7),LEN (793124600)
BASIC INDUSTRIES,2004,MAJOR CHEMICALS,11.47,GRA (398.53),DWDP (838349400)
BASIC INDUSTRIES,1988,ALUMINUM,11.46,AA (11.46),AA (294547600)
BASIC INDUSTRIES,1995,PAINTS/COATINGS,11.46,PPG (22.0),PPG (166349200)
BASIC INDUSTRIES,2001,ALUMINUM,11.4,CENX (24.28),AA (382359700)
BASIC INDUSTRIES,2002,HOMEBUILDING,11.33,LEN (11.33),LEN (786810900)
BASIC INDUSTRIES,2007,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),11.3,CMP (32.05),HL (624559900)
BASIC INDUSTRIES,2014,ELECTRIC UTILITIES: CENTRAL,11.22,CVA (22.96),AES (1286336100)
BASIC INDUSTRIES,1995,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),10.99,USLM (59.09),HL (91246200)
BASIC INDUSTRIES,1991,ALUMINUM,10.76,AA (10.76),AA (237834400)
BASIC INDUSTRIES,1989,FOREST PRODUCTS,10.74,LPX (53.1),MAS (193397200)
BASIC INDUSTRIES,2009,WATER SUPPLY,10.7,MYRG (80.7),MTZ (217833600)
BASIC INDUSTRIES,2007,ELECTRIC UTILITIES: CENTRAL,10.67,CVA (23.59),AES (1191369500)
BASIC INDUSTRIES,1993,PAINTS/COATINGS,10.65,PPG (15.84),PPG (153365200)
BASIC INDUSTRIES,2002,PACKAGE GOODS/COSMETICS,10.62,ECL (23.35),PG (1974544800)
BASIC INDUSTRIES,1998,TELECOMMUNICATIONS EQUIPMENT,10.52,OCC (38.57),GLW (616215900)
BASIC INDUSTRIES,1993,METAL FABRICATIONS,10.42,FSTR (10.42),FSTR (11278100)
BASIC INDUSTRIES,1972,MAJOR CHEMICALS,10.33,DWDP (10.33),DWDP (38847600)
BASIC INDUSTRIES,2004,SPECIALTY CHEMICALS,10.33,WST (46.89),CSL (73138200)
BASIC INDUSTRIES,2017,ENGINEERING & CONSTRUCTION,10.04,CADC (109.76),RGSE (266028700)
BASIC INDUSTRIES,2013,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),10.02,EMES (167.86),HL (1474378900)
BASIC INDUSTRIES,2013,STEEL/IRON ORE,10.02,AKS (72.63),X (1881822400)
BASIC INDUSTRIES,1989,HOMEBUILDING,9.86,LEN (9.86),LEN (14867300)
BASIC INDUSTRIES,2001,PAPER,9.8,FBR (29.54),IP (664964100)
BASIC INDUSTRIES,1995,PAPER,9.57,MERC (53.27),IP (312283900)
BASIC INDUSTRIES,2001,AGRICULTURAL CHEMICALS,9.55,AVD (57.02),MOS (122996800)
BASIC INDUSTRIES,1996,FOREST PRODUCTS,9.4,AMWD (222.86),MAS (249243800)
BASIC INDUSTRIES,2018,MISCELLANEOUS,9.19,NEWA (22.53),ATIS (73931000)
BASIC INDUSTRIES,2013,ELECTRIC UTILITIES: CENTRAL,9.17,AES (31.91),AES (1353528400)
BASIC INDUSTRIES,2011,PACKAGE GOODS/COSMETICS,9.13,CHD (32.01),PG (2643687100)
BASIC INDUSTRIES,1991,METAL FABRICATIONS,9.09,FSTR (9.09),FSTR (7166900)
BASIC INDUSTRIES,1989,GENERAL BLDG CONTRACTORS - NONRESIDENTIAL BLDGS,9.02,TPC (9.02),TPC (1057900)
BASIC INDUSTRIES,1983,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),8.93,VMC (25.69),HL (28017400)
BASIC INDUSTRIES,2017,MILITARY/GOVERNMENT/TECHNICAL,8.9,STRL (94.5),KBR (508108700)
BASIC INDUSTRIES,2014,PAPER,8.67,NP (41.25),IP (874404900)
BASIC INDUSTRIES,1993,AGRICULTURAL CHEMICALS,8.65,AVD (80.0),MOS (64491200)
BASIC INDUSTRIES,2010,MILITARY/GOVERNMENT/TECHNICAL,8.59,KBR (56.74),FLR (661024700)
BASIC INDUSTRIES,1996,ENVIRONMENTAL SERVICES,8.47,SRCL (24.32),SRCL (19046000)
BASIC INDUSTRIES,1995,STEEL/IRON ORE,8.45,SYNL (77.27),NUE (355308800)
BASIC INDUSTRIES,2005,ENGINEERING & CONSTRUCTION,8.31,BLD (33.21),MTRX (66040400)
BASIC INDUSTRIES,2017,SPECIALTY CHEMICALS,8.29,VERU (23.91),CSL (114824600)
BASIC INDUSTRIES,2017,TEXTILES,8.25,AIN (30.33),AIN (31072000)
BASIC INDUSTRIES,2003,PACKAGE GOODS/COSMETICS,8.22,CHD (29.62),PG (1674395600)
BASIC INDUSTRIES,1975,PACKAGE GOODS/COSMETICS,8.21,PG (8.21),PG (226416000)
BASIC INDUSTRIES,1983,PRECIOUS METALS,8.19,BHP (102.0),BHP (61148700)
BASIC INDUSTRIES,1990,PACKAGE GOODS/COSMETICS,8.09,PG (22.87),PG (1227812000)
BASIC INDUSTRIES,2004,ENVIRONMENTAL SERVICES,7.98,CLH (69.55),SRCL (161476800)
BASIC INDUSTRIES,2016,ELECTRIC UTILITIES: CENTRAL,7.93,AES (23.22),AES (1336418900)
BASIC INDUSTRIES,1983,FOREST PRODUCTS,7.86,PATK (120.59),MAS (113853400)
BASIC INDUSTRIES,2012,WATER SUPPLY,7.69,MTZ (42.13),MTZ (224846700)
BASIC INDUSTRIES,1980,ALUMINUM,7.69,AA (7.69),AA (120219400)
BASIC INDUSTRIES,1997,HOME FURNISHINGS,7.61,FUL (7.61),FUL (85430400)
BASIC INDUSTRIES,1995,ELECTRIC UTILITIES: CENTRAL,7.59,AES (27.33),AES (134438800)
BASIC INDUSTRIES,2012,GENERAL BLDG CONTRACTORS - NONRESIDENTIAL BLDGS,7.37,TPC (7.37),TPC (58655100)
BASIC INDUSTRIES,1983,PACKAGE GOODS/COSMETICS,7.3,CHD (54.23),PG (1037292800)
BASIC INDUSTRIES,2016,PRECIOUS METALS,7.25,CLF (403.59),FCX (10464699500)
BASIC INDUSTRIES,2013,HOMEBUILDING,7.25,FBHS (48.71),LEN (1333883900)
BASIC INDUSTRIES,2012,TEXTILES,7.19,CULP (69.22),AIN (40845500)
BASIC INDUSTRIES,2000,WATER SUPPLY,7.17,AEGN (47.0),DY (90426600)
BASIC INDUSTRIES,1989,PAINTS/COATINGS,7.14,FOE (15.3),PPG (172601200)
BASIC INDUSTRIES,1992,PACKAGE GOODS/COSMETICS,7.13,ECL (23.53),PG (814269200)
BASIC INDUSTRIES,2004,PAPER,7.11,MERC (64.1),IP (598163300)
BASIC INDUSTRIES,1998,ENVIRONMENTAL SERVICES,6.99,SRCL (11.21),SRCL (80773200)
BASIC INDUSTRIES,2016,PAINTS/COATINGS,6.98,FOE (33.3),AXTA (558784200)
BASIC INDUSTRIES,2017,TELECOMMUNICATIONS EQUIPMENT,6.85,GLW (31.65),GLW (1522578800)
BASIC INDUSTRIES,2001,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),6.83,HL (67.11),MDU (125483100)
BASIC INDUSTRIES,2018,HOMEBUILDING,6.82,CVCO (61.6),LEN (706682100)
BASIC INDUSTRIES,2015,WATER SUPPLY,6.8,DY (99.09),MTZ (312155600)
BASIC INDUSTRIES,1989,SPECIALTY CHEMICALS,6.77,WST (20.63),CSL (28600800)
BASIC INDUSTRIES,1985,GENERAL BLDG CONTRACTORS - NONRESIDENTIAL BLDGS,6.76,TPC (6.76),TPC (727300)
BASIC INDUSTRIES,2005,STEEL/IRON ORE,6.73,TS (143.77),NUE (1372396100)
BASIC INDUSTRIES,2000,ENGINEERING & CONSTRUCTION,6.58,MTRX (35.71),MTRX (14389000)
BASIC INDUSTRIES,1983,TELECOMMUNICATIONS EQUIPMENT,6.49,GLW (6.49),GLW (327876000)
BASIC INDUSTRIES,1982,SPECIALTY CHEMICALS,6.44,CSL (9.32),WST (38875200)
BASIC INDUSTRIES,1973,MAJOR CHEMICALS,6.41,DWDP (12.61),DWDP (96347700)
BASIC INDUSTRIES,1999,METAL FABRICATIONS,6.39,RS (30.21),RS (17086200)
BASIC INDUSTRIES,1983,SPECIALTY CHEMICALS,6.17,WST (33.33),CSL (35027200)
BASIC INDUSTRIES,2014,SPECIALTY CHEMICALS,5.85,CSL (14.91),CSL (80326400)
BASIC INDUSTRIES,2018,PACKAGE GOODS/COSMETICS,5.84,CHD (13.96),PG (1506541500)
BASIC INDUSTRIES,1996,HOMEBUILDING,5.83,LEN (5.83),LEN (42211900)
BASIC INDUSTRIES,2012,ENVIRONMENTAL SERVICES,5.81,SRCL (20.38),CLH (122070500)
BASIC INDUSTRIES,1981,PACKAGE GOODS/COSMETICS,5.74,PG (17.98),PG (509625600)
BASIC INDUSTRIES,1992,MAJOR CHEMICALS,5.54,LXU (400.0),DWDP (378318000)
BASIC INDUSTRIES,1985,ALUMINUM,5.51,AA (5.51),AA (203638900)
BASIC INDUSTRIES,2010,PACKAGE GOODS/COSMETICS,5.49,SCL (13.63),PG (3015919100)
BASIC INDUSTRIES,2015,PACKAGE GOODS/COSMETICS,5.49,SCL (24.26),PG (2221970000)
BASIC INDUSTRIES,1970,PACKAGE GOODS/COSMETICS,5.45,PG (5.45),PG (147270400)
BASIC INDUSTRIES,1995,METAL FABRICATIONS,5.41,RS (63.37),RS (18312200)
BASIC INDUSTRIES,1995,FOREST PRODUCTS,5.3,PATK (67.65),MAS (226796400)
BASIC INDUSTRIES,2005,SPECIALTY CHEMICALS,5.26,CTIB (59.02),CSL (76917200)
BASIC INDUSTRIES,1993,MAJOR CHEMICALS,5.26,REX (158.57),DWDP (419794200)
BASIC INDUSTRIES,1999,ENVIRONMENTAL SERVICES,5.25,SRCL (14.02),SRCL (140820400)
BASIC INDUSTRIES,1988,HOMEBUILDING,5.22,LEN (5.22),LEN (24643000)
BASIC INDUSTRIES,1988,FOREST PRODUCTS,5.16,PATK (15.49),MAS (153476900)
BASIC INDUSTRIES,1994,WATER SUPPLY,5.15,MTZ (72.63),MTZ (31950800)
BASIC INDUSTRIES,2017,PAPER,5.1,VRS (157.62),IP (578638200)
BASIC INDUSTRIES,1987,SPECIALTY CHEMICALS,5.04,WST (17.54),CSL (22452000)
BASIC INDUSTRIES,1995,TEXTILES,4.77,CULP (23.61),AIN (17172700)
BASIC INDUSTRIES,1976,PACKAGE GOODS/COSMETICS,4.76,PG (4.76),PG (286179200)
BASIC INDUSTRIES,1980,PACKAGE GOODS/COSMETICS,4.73,CHD (35.71),PG (556233600)
BASIC INDUSTRIES,1985,PRECIOUS METALS,4.71,KGC (111.11),NEM (45740600)
BASIC INDUSTRIES,1978,PACKAGE GOODS/COSMETICS,4.71,PG (4.71),PG (300448000)
BASIC INDUSTRIES,2005,WATER SUPPLY,4.67,PLPC (47.55),DY (156225000)
BASIC INDUSTRIES,1987,MAJOR CHEMICALS,4.62,VHI (146.67),DWDP (936845100)
BASIC INDUSTRIES,1993,MILITARY/GOVERNMENT/TECHNICAL,4.61,STRL (28.84),JEC (51047600)
BASIC INDUSTRIES,2005,PACKAGE GOODS/COSMETICS,4.5,SCL (11.81),PG (2036185300)
BASIC INDUSTRIES,2010,CONTAINERS/PACKAGING,4.46,YTEN (4.46),YTEN (909100)
BASIC INDUSTRIES,2010,FOREST PRODUCTS,4.28,LPX (29.95),MAS (1474017800)
BASIC INDUSTRIES,1996,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),4.27,MLM (12.73),HL (80952000)
BASIC INDUSTRIES,1978,ALUMINUM,4.21,AA (4.21),AA (91308100)
BASIC INDUSTRIES,2013,AGRICULTURAL CHEMICALS,4.15,EVGN (280.08),CF (1218866000)
BASIC INDUSTRIES,1993,PACKAGE GOODS/COSMETICS,3.98,ECL (22.87),UN (1043823600)
BASIC INDUSTRIES,1986,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),3.78,VMC (38.33),MDU (29225400)
BASIC INDUSTRIES,1995,HOME FURNISHINGS,3.73,FUL (3.73),FUL (40732400)
BASIC INDUSTRIES,2012,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),3.63,VMC (31.17),HL (1350019200)
BASIC INDUSTRIES,2014,TEXTILES,3.47,AIN (6.18),AIN (24237700)
BASIC INDUSTRIES,2009,ELECTRIC UTILITIES: CENTRAL,3.46,AES (54.05),AES (1908950900)
BASIC INDUSTRIES,1971,PAPER,3.32,IP (3.32),IP (33579400)
BASIC INDUSTRIES,1992,ENVIRONMENTAL SERVICES,3.23,CLH (3.23),CLH (16004600)
BASIC INDUSTRIES,2014,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),3.21,CINR (23.56),HL (1616017400)
BASIC INDUSTRIES,1997,PAPER,3.18,SWM (12.45),IP (337039000)
BASIC INDUSTRIES,2004,WATER SUPPLY,3.09,AEGN (36.16),DY (106574800)
BASIC INDUSTRIES,2014,ENVIRONMENTAL SERVICES,3.01,SRCL (14.1),CLH (169403500)
BASIC INDUSTRIES,2010,TEXTILES,2.74,CRWS (83.93),AIN (44960000)
BASIC INDUSTRIES,1998,PAINTS/COATINGS,2.71,FOE (6.94),PPG (181440200)
BASIC INDUSTRIES,2013,ALUMINUM,2.64,AA (18.24),AA (2149575500)
BASIC INDUSTRIES,2007,PAINTS/COATINGS,2.58,PPG (8.82),PPG (498018200)
BASIC INDUSTRIES,1978,GENERAL BLDG CONTRACTORS - NONRESIDENTIAL BLDGS,2.56,TPC (2.56),TPC (2078800)
BASIC INDUSTRIES,1997,ENGINEERING & CONSTRUCTION,2.54,MTRX (53.13),MTRX (28302000)
BASIC INDUSTRIES,2015,SPECIALTY CHEMICALS,2.23,CTIB (34.83),CSL (106953100)
BASIC INDUSTRIES,2000,SPECIALTY CHEMICALS,2.1,CSL (24.46),CSL (49415600)
BASIC INDUSTRIES,1987,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),2.08,HL (30.95),HL (46737000)
BASIC INDUSTRIES,1989,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),2.05,MDU (18.3),HL (24697300)
BASIC INDUSTRIES,2016,OTHER SPECIALTY STORES,1.93,AMRK (1.93),AMRK (8143600)
BASIC INDUSTRIES,2004,ENGINEERING & CONSTRUCTION,1.9,BLD (1036.36),MTRX (88763300)
BASIC INDUSTRIES,2004,PAINTS/COATINGS,1.89,RPM (19.01),PPG (290924200)
BASIC INDUSTRIES,2005,MAJOR CHEMICALS,1.85,FTK (44.02),DWDP (1095005300)
BASIC INDUSTRIES,1988,SPECIALTY CHEMICALS,1.76,CSL (18.14),CSL (29056000)
BASIC INDUSTRIES,1994,PACKAGE GOODS/COSMETICS,1.52,SCL (8.6),PG (783206400)
BASIC INDUSTRIES,1993,SPECIALTY CHEMICALS,1.43,CSL (42.4),CSL (15999600)
BASIC INDUSTRIES,1990,TELECOMMUNICATIONS EQUIPMENT,1.41,GLW (1.41),GLW (255658200)
BASIC INDUSTRIES,2017,ELECTRIC UTILITIES: CENTRAL,1.35,CVA (7.64),AES (1362994400)
